column_0,column_1,participant,trial,period
-62.8401,2.0455754,3,2,feedback
-47.560394,13.2404,3,2,planning
-61.83112,5.394336,3,3,baseline
-8.479864,42.544598,3,3,feedback
-60.87367,12.205782,3,3,planning
-29.15695,40.535736,3,4,baseline
19.756828,-11.861449,3,4,feedback
-32.028046,3.7208517,3,4,planning
-17.107517,-4.9441166,3,5,baseline
-33.687057,15.635805,3,5,feedback
-71.419785,3.8050065,3,5,planning
17.588068,-29.979315,3,6,baseline
-44.856052,-2.6808908,3,6,feedback
-14.809726,32.568703,3,6,planning
2.3225968,-26.430035,3,7,baseline
-10.864431,-19.201683,3,7,feedback
5.493238,-34.107204,3,7,planning
-38.866505,-2.2265635,3,8,baseline
-29.551893,9.613035,3,8,feedback
-52.91731,-25.216051,3,8,planning
3.4904237,-27.836018,3,9,baseline
20.359108,-8.289865,3,9,feedback
2.806099,-40.061775,3,9,planning
22.946165,-24.936493,3,10,baseline
-43.62485,-4.756643,3,10,feedback
7.5598655,-22.004856,3,10,planning
-16.41117,-7.9877586,3,11,baseline
34.946247,-10.820914,3,11,feedback
-43.605778,-27.09285,3,11,planning
18.595259,35.451714,3,12,baseline
67.181145,24.898245,3,12,feedback
-27.159079,28.014927,3,12,planning
19.276846,34.599888,3,13,baseline
36.353245,-7.592198,3,13,feedback
-15.589021,-16.656338,3,13,planning
19.36419,3.9169683,3,14,baseline
-6.8637075,-1.3968731,3,14,feedback
-26.550592,-16.422312,3,14,planning
18.66944,33.308636,3,15,baseline
-7.2404475,-1.8013573,3,15,feedback
-36.667675,-27.858875,3,15,planning
9.759732,-8.669302,3,16,baseline
24.420897,-10.229765,3,16,feedback
-12.004325,30.680496,3,16,planning
-0.089194536,25.8226,3,17,baseline
-38.432625,-12.263174,3,17,feedback
-45.34721,8.23281,3,17,planning
-39.3602,5.016353,3,18,baseline
-41.686714,27.87804,3,18,feedback
-59.587086,-5.128397,3,18,planning
2.3890102,-26.441732,3,19,baseline
53.399914,2.0492435,3,19,feedback
-40.857178,-24.8452,3,19,planning
-49.803165,1.0990509,3,20,baseline
-14.412704,20.303669,3,20,feedback
-73.53947,18.045,3,20,planning
75.474075,-15.649621,3,21,baseline
22.210287,21.661978,3,21,feedback
-53.19344,27.79783,3,21,planning
-18.339409,-6.9240975,3,22,baseline
22.138456,21.67368,3,22,feedback
-44.294376,-26.481112,3,22,planning
61.992195,-13.742597,3,23,baseline
75.096855,-2.5699813,3,23,feedback
61.633995,3.3724916,3,23,planning
51.876358,28.370432,3,24,baseline
-73.565186,-1.9400712,3,24,feedback
50.631813,39.631126,3,24,planning
-36.14008,-1.1860125,3,25,baseline
-54.472065,34.044727,3,25,feedback
-62.110416,-9.403338,3,25,planning
9.067209,28.240793,3,26,baseline
-22.391155,24.521759,3,26,feedback
-40.65151,-37.71699,3,26,planning
-2.820314,-36.549187,3,27,baseline
49.29964,2.8772128,3,27,feedback
-17.103613,21.016037,3,27,planning
16.53388,-10.440398,3,28,baseline
36.160233,1.548757,3,28,feedback
-39.453224,39.798645,3,28,planning
-22.389105,15.475986,3,29,baseline
53.19651,-7.2623777,3,29,feedback
28.869421,-17.976843,3,29,planning
78.01561,-12.0311775,3,30,baseline
59.119762,-24.036173,3,30,feedback
47.448425,42.018784,3,30,planning
4.1917334,-20.540619,3,31,baseline
-56.23546,19.59425,3,31,feedback
37.334297,18.747005,3,31,planning
3.405044,-34.39384,3,32,baseline
21.327074,-11.197671,3,32,feedback
7.020029,-13.761776,3,32,planning
-59.20162,-14.296479,3,33,baseline
37.359493,31.410065,3,33,feedback
9.477997,50.751778,3,33,planning
64.44598,-13.5504875,3,34,baseline
78.17103,-3.0747077,3,34,feedback
69.15878,0.24377793,3,34,planning
47.372486,12.835668,3,35,baseline
11.2803755,-24.155245,3,35,feedback
66.81597,8.498799,3,35,planning
48.689972,-25.059254,3,36,baseline
73.027275,-1.3969616,3,36,feedback
72.38214,-3.3290384,3,36,planning
45.314068,-13.14419,3,37,baseline
45.853218,39.581196,3,37,feedback
72.70424,-2.7838213,3,37,planning
26.857393,18.121248,3,38,baseline
-13.073805,17.48416,3,38,feedback
-44.346313,-26.105627,3,38,planning
61.78191,-21.253632,3,39,baseline
37.07896,-8.126126,3,39,feedback
68.69317,-20.26784,3,39,planning
16.680044,-19.634119,3,40,baseline
-15.804432,16.841034,3,40,feedback
-61.48078,-7.674293,3,40,planning
74.10308,-7.739489,3,41,baseline
34.118492,1.4255459,3,41,feedback
-2.0048866,29.161781,3,41,planning
78.071365,-13.922656,3,42,baseline
-34.37073,-30.749815,3,42,feedback
45.264187,-34.059364,3,42,planning
55.92304,23.273607,3,43,baseline
14.498592,36.08192,3,43,feedback
-35.999104,-24.512691,3,43,planning
17.259212,34.01974,3,44,baseline
34.836243,18.264402,3,44,feedback
