column_0,column_1,column_2,column_3,column_4,participant,trial,period
2.75679,-0.6692836,3.6600168,-0.5730918,0.94993854,1,62,feedback
6.6227856,-3.4800217,-0.34385327,-0.47717515,-0.7459802,1,62,planning
14.478145,7.6089897,1.0759685,-2.3122609,-0.6530434,1,63,baseline
7.5216455,6.612818,2.1116014,0.09666253,3.5065477,1,63,feedback
3.435575,-7.917966,3.055692,-2.9191687,-3.8796527,1,63,planning
12.169182,5.0515656,5.006872,3.6274347,3.7988393,1,64,baseline
-2.1766045,-7.029567,2.2487931,-0.30956674,2.899803,1,64,feedback
12.662778,-4.533069,0.55625856,-2.9299083,-0.9796738,1,64,planning
9.792731,7.123383,7.2707067,3.7987409,-0.03552565,1,65,baseline
4.454564,-4.178749,3.3861582,-4.2656245,0.8525203,1,65,feedback
8.192884,-7.12619,-0.5188374,-2.7301543,-0.94968516,1,65,planning
0.07714677,5.8624825,4.754089,1.1517678,-2.8556082,1,66,baseline
9.9581375,2.4149446,3.880128,0.7458286,0.28654256,1,66,feedback
-0.2194191,-2.5567493,-10.890002,0.12530252,-4.944409,1,66,planning
1.4755896,4.825396,2.7640224,0.7197424,-2.651805,1,67,baseline
2.0748568,-2.7706234,4.903713,0.2899483,-1.4648381,1,67,feedback
-9.222937,-1.9920075,-5.1476502,-4.223019,0.42461714,1,67,planning
-3.0693405,4.279255,1.8318,2.598567,2.5688286,1,68,baseline
3.159353,-3.4247887,3.4064991,-0.50348127,2.1705728,1,68,feedback
10.612974,-1.6892956,3.759408,0.7742063,-1.9963341,1,68,planning
1.0055754,-2.4840088,-1.0737938,8.038798,2.6378295,1,69,baseline
9.925416,-4.877831,7.786149,-2.6152673,2.1603935,1,69,feedback
5.5747943,-3.311203,-6.3719482,-2.5684247,-2.7251346,1,69,planning
7.5343666,11.99126,6.2756696,7.8756833,1.8500144,1,70,baseline
15.67864,-7.500428,6.755503,2.283831,-0.09111867,1,70,feedback
-1.5615076,-3.5488346,-2.7668383,-3.6551144,0.9899103,1,70,planning
9.366619,15.254576,7.4043164,1.8387693,3.8369083,1,71,baseline
6.0117655,-15.036939,4.945706,0.5753636,-0.15276924,1,71,feedback
9.758011,-1.3248963,-3.9547293,-3.666868,0.55380297,1,71,planning
18.73476,0.89378166,7.6627617,3.1620064,1.0602224,1,72,baseline
-8.357792,-0.9156778,3.2776866,-3.3938928,5.888592,1,72,feedback
6.0188823,-0.8312408,1.1659366,3.244794,-3.7553139,1,72,planning
0.26265317,-3.2781994,2.4173818,-2.9668574,-1.774329,1,73,baseline
8.764352,-2.334724,2.86423,-0.9962508,2.5891557,1,73,feedback
2.382959,-5.649655,-0.7505216,1.5757884,-4.120442,1,73,planning
11.152569,2.2244415,4.078247,3.582109,3.8436265,1,74,baseline
3.2992039,0.40913978,3.1390963,-0.6671687,3.0057328,1,74,feedback
10.007019,-1.0681978,-6.175878,0.16841422,0.25981084,1,74,planning
-3.766534,5.017298,1.6298478,6.5136356,3.2449198,1,75,baseline
11.2081375,-0.6746215,4.7075586,2.2151058,-0.7518798,1,75,feedback
1.6490042,-2.8093321,-5.2098227,-5.5718603,0.0027785695,1,75,planning
-0.17274722,2.7789974,3.0984774,2.4687452,2.5460577,1,76,baseline
5.1128035,-7.6125016,3.901048,0.034859285,1.2973857,1,76,feedback
0.2236004,-0.20242323,-3.5225859,-3.4581163,-3.3228872,1,76,planning
5.350106,-2.085705,6.8842072,5.229499,2.3978496,1,77,baseline
13.91305,-1.6961988,7.9696765,-0.95044214,0.24719934,1,77,feedback
-0.45783657,1.7443873,0.3757653,-4.8908215,1.9840353,1,77,planning
6.8086147,-3.7195497,14.496278,4.0655212,-1.5747867,1,78,baseline
9.965782,-2.6475217,5.5606055,-0.7243849,2.014047,1,78,feedback
-3.2817385,4.3357215,-0.19449323,1.6672889,1.0809339,1,78,planning
19.457249,3.3389406,7.1158276,2.0617278,1.3218874,1,79,baseline
15.22741,0.25874197,1.4078205,0.44902274,-0.37739542,1,79,feedback
17.36863,-3.8149493,2.8154426,-2.5916197,-1.3161588,1,79,planning
-8.294162,3.047679,4.70275,4.8302946,-0.48103094,1,80,baseline
4.6303744,-5.5432377,1.7279031,-5.686253,0.3681511,1,80,feedback
-6.9355054,-3.419454,-7.7141504,0.62659585,-1.1811,1,80,planning
7.0079517,3.9820783,9.664721,0.059292316,0.6408135,1,81,baseline
8.389965,-5.690987,3.0521023,0.36779022,-0.83586526,1,81,feedback
-0.33898267,4.165988,-0.4226755,-2.737149,1.3321283,1,81,planning
6.8005495,0.9627018,10.025558,2.9208107,0.36329794,1,82,baseline
5.5545254,4.7250147,2.6097887,-3.2022445,1.9200509,1,82,feedback
3.658303,3.592983,-4.9853787,-1.6524445,-2.4459617,1,82,planning
4.4660063,14.403633,0.5497532,5.2465835,-2.5333467,1,83,baseline
12.40963,0.12265332,-0.2398858,1.0867585,3.8135664,1,83,feedback
-5.553949,-3.3400383,-7.786774,-3.0351515,-0.6029785,1,83,planning
19.881142,4.426446,5.5981455,1.5589914,1.7373192,1,84,baseline
10.160557,0.8046132,2.5743868,0.8557398,0.81516933,1,84,feedback
7.2235827,-3.412873,-1.8517914,0.53434044,-0.43441737,1,84,planning
-6.481272,4.9692216,-4.72548,2.0266411,3.6540911,1,85,baseline
7.5457354,-0.70912814,4.910939,-1.7556987,3.506107,1,85,feedback
16.386744,-6.6169434,-6.712363,-3.0165982,-2.6690218,1,85,planning
-9.711985,1.6153951,-3.9128103,3.8911223,3.5182438,1,86,baseline
4.9660344,-8.711265,10.827927,-2.83565,-0.44731018,1,86,feedback
-7.111444,-1.899503,-4.163326,-4.098848,-3.8405294,1,86,planning
-19.06626,11.813417,14.648324,4.2882695,2.465675,1,87,baseline
-4.0667224,-4.753095,7.617048,-1.7006738,0.30635434,1,87,feedback
-21.397345,2.9917898,-4.245013,-2.386265,-0.8280834,1,87,planning
-11.823933,3.9354744,2.2391186,2.3140311,0.7433356,1,88,baseline
6.120914,1.4751413,5.92301,-0.33600697,0.5755266,1,88,feedback
-9.252849,-1.2786447,-6.852997,-2.6191227,-0.488089,1,88,planning
9.59125,2.7532022,-2.3535166,5.5856466,2.937266,1,89,baseline
-0.066668876,10.588934,2.5919044,0.528946,0.97640246,1,89,feedback
-10.936535,1.7274994,-5.8068223,2.4573705,-1.3291656,1,89,planning
-16.968851,-10.891513,4.408537,1.6824427,2.7004247,1,90,baseline
