column_0,column_1,column_2,column_3,column_4,participant,trial,period
-0.35010862,3.7568274,0.29972804,1.2860707,1.3692518,1,44,baseline
0.65760523,7.242791,3.4825296,-1.352371,2.3807025,1,44,feedback
7.0848165,-9.737254,-8.198611,-1.1529741,-0.13732393,1,44,planning
0.801478,2.862661,0.8097817,3.3341393,0.6911125,1,45,baseline
-2.11338,11.687713,0.14877088,0.3900462,1.9950651,1,45,feedback
-0.8386771,-6.9099784,-7.6612787,-1.747776,-1.5910126,1,45,planning
4.4118376,5.616781,1.6379123,2.486484,-0.27764595,1,46,baseline
-4.8605986,7.075645,1.3063488,2.966619,-0.07895258,1,46,feedback
-7.55311,-11.639098,-6.702499,-1.5604616,1.0073211,1,46,planning
-5.4609313,4.0892067,0.5278675,2.2168608,2.3019814,1,47,baseline
0.5302092,7.350611,-0.66870415,1.5931798,4.195391,1,47,feedback
-15.41367,-7.682836,-1.3564136,-0.4622524,-1.523903,1,47,planning
-4.388537,4.8278437,-0.15204728,1.6643887,2.3694994,1,48,baseline
-1.8380282,8.406241,-3.7565823,2.6536767,-2.2110858,1,48,feedback
-4.539925,-6.992554,-4.31996,-0.9912767,2.5149827,1,48,planning
7.131447,3.972155,2.446535,0.6155325,2.4141197,1,49,baseline
-10.088281,10.692447,-0.6748532,1.8436328,0.43182972,1,49,feedback
-13.228712,-8.399323,0.38053626,-4.2157874,0.012116895,1,49,planning
-3.8616612,5.3447247,4.224353,-0.5764923,3.7442832,1,50,baseline
1.9610487,9.633216,-1.737431,0.0833715,1.1616842,1,50,feedback
1.5222172,-10.135527,-3.8400097,-1.7204045,-0.44857654,1,50,planning
-0.8769965,3.5059142,2.1179633,0.24859977,3.5226912,1,51,baseline
6.6121883,8.281713,-0.5269222,-0.015993312,2.3103557,1,51,feedback
1.93878,-8.5093155,-6.7152033,2.3570561,0.34220684,1,51,planning
-2.1727052,-0.42240065,1.2773805,1.9191622,2.419067,1,52,baseline
-1.8341621,6.396644,0.15157123,1.7501006,1.8420975,1,52,feedback
1.417344,-6.487021,-2.676565,-0.088158205,1.3357579,1,52,planning
3.1475449,1.6169727,1.1532867,0.45093083,3.0097682,1,53,baseline
-5.6517286,8.035425,-0.23988056,-0.031934913,1.9062091,1,53,feedback
-4.149533,-7.0288477,0.35935518,-1.0221938,-0.6927241,1,53,planning
6.284127,2.9277873,1.9519873,1.0459625,1.8770375,1,54,baseline
-3.3377085,9.933757,0.9244935,0.92809707,2.4268303,1,54,feedback
3.7252681,-12.508112,-2.9136896,0.08241219,-0.3598809,1,54,planning
1.2740145,3.2019906,0.7897766,1.9627095,0.45929492,1,55,baseline
2.8747501,8.211487,0.7271459,2.1409578,1.4928168,1,55,feedback
2.2592974,-8.8073,-4.892928,0.91206235,-1.5235382,1,55,planning
1.8648891,3.5690668,1.1739054,1.9532487,0.5927226,1,56,baseline
-1.3239721,9.407277,0.9842321,1.0059985,3.7624483,1,56,feedback
5.6011057,-8.273576,-7.067367,-1.7945683,1.2597944,1,56,planning
8.022566,3.755396,1.6604829,1.7804031,0.8877536,1,57,baseline
1.0790216,8.146266,-1.4981486,0.6555998,2.9413056,1,57,feedback
3.032535,-10.554423,-4.0840282,1.1847277,-0.8803688,1,57,planning
-2.6833603,0.4605955,1.4038,-0.34880877,2.1728182,1,58,baseline
-1.4616895,8.22469,2.4435601,3.0762796,1.6565089,1,58,feedback
7.9753923,-7.9958076,-4.2536144,0.28953323,-1.0318549,1,58,planning
2.3533778,2.3546627,0.03853625,0.7643417,2.909566,1,59,baseline
-1.8323375,4.202607,3.123022,-2.121157,1.1489851,1,59,feedback
5.010135,-6.9460907,-6.875457,1.6003907,0.44578248,1,59,planning
-10.516666,2.5922186,2.6436,1.8924341,0.8211484,1,60,baseline
3.5029337,5.1108046,2.1919441,1.5252815,1.8529605,1,60,feedback
-1.8370374,-10.500021,-3.5095975,1.074311,-2.7391295,1,60,planning
-1.9583583,5.279403,-0.51213086,1.1735289,0.90094507,1,61,baseline
-4.16401,10.652487,-1.0503228,2.0461235,1.755107,1,61,feedback
6.2574854,-8.9295025,-7.9155407,-0.9298172,0.3238955,1,61,planning
13.202524,0.51615715,1.4934157,0.32046717,1.9673263,1,62,baseline
-1.2943522,6.7969127,0.12039728,0.9134394,1.2281176,1,62,feedback
-2.985676,-7.283718,-2.3279657,0.8176228,0.21732989,1,62,planning
12.03957,4.6049104,0.7554168,-1.1114249,1.1844898,1,63,baseline
-10.5159645,9.602747,-0.8396721,1.1155272,2.4370768,1,63,feedback
-8.39453,-8.914938,0.40723526,-2.080635,-2.1664917,1,63,planning
4.3746653,2.723524,0.781468,1.2862476,3.0196197,1,64,baseline
-0.21151848,3.479432,-1.0290762,-0.01315888,2.3295112,1,64,feedback
1.8982029,-10.1877985,-2.8556526,-0.6839183,0.016113475,1,64,planning
-1.9814789,3.7827237,1.807302,1.908153,1.1030722,1,65,baseline
-0.36665893,5.398053,1.4013985,0.40581167,0.2462658,1,65,feedback
-3.3472676,-10.229323,-2.9072998,-0.555207,0.020101553,1,65,planning
3.3275418,0.87085664,0.70965385,-2.990059,0.3353554,1,66,baseline
-2.1615438,8.358892,-0.06269189,2.0469108,0.62535846,1,66,feedback
1.8278995,-6.029298,-7.850693,3.9933023,-2.1511517,1,66,planning
8.783714,3.973134,1.7944224,-0.449098,0.5636359,1,67,baseline
-1.0130651,5.3739533,0.73455596,2.0206935,0.45114824,1,67,feedback
5.036406,-7.4962764,-6.6600647,-0.61810356,1.2722334,1,67,planning
12.463099,3.7740185,1.3167683,0.8700242,2.8486097,1,68,baseline
-1.9724008,5.188184,-0.57931846,0.25675344,1.4339164,1,68,feedback
-12.143492,-3.5967886,1.402301,-0.2425705,-0.7733826,1,68,planning
4.2095942,-0.39015436,-2.4023094,1.833843,3.010847,1,69,baseline
2.9398744,3.5338597,3.753972,-0.30607095,0.7047021,1,69,feedback
2.7953875,-8.627272,-7.314166,0.085603155,-1.2629766,1,69,planning
10.268066,6.048468,2.3287756,3.7093434,2.683622,1,70,baseline
4.9470253,-1.8465806,0.721751,3.13301,0.66441846,1,70,feedback
1.3370117,-8.255912,-4.829195,-0.6804784,1.6762376,1,70,planning
5.3252144,7.7004857,2.1829174,1.1883408,3.4700568,1,71,baseline
7.6763144,0.5622409,-0.19756559,1.3319238,-0.007520606,1,71,feedback
-0.40336564,-6.6970425,-5.912919,-0.5867008,1.133631,1,71,planning
-3.6006064,0.665128,1.1951522,1.6115655,0.92264086,1,72,baseline
-3.3605509,7.0306854,-0.26125145,-0.58641535,3.6626518,1,72,feedback
-1.1303328,-9.443349,-0.22556087,0.90842634,-2.4291475,1,72,planning
