column_0,column_1,column_2,column_3,column_4,participant,trial,period
6.0535145,10.158691,7.0089593,-5.5388284,5.814155,2,16,feedback
17.49774,2.871213,5.6617208,-8.586246,-0.19754648,2,16,planning
-33.430336,21.803257,16.800543,9.977963,-1.2197218,2,17,baseline
3.2830617,11.754688,8.63497,-4.2927036,7.464099,2,17,feedback
13.565651,-11.660367,7.2405367,-11.343615,-6.580611,2,17,planning
-37.258926,10.398428,18.477922,4.2040462,4.4594536,2,18,baseline
5.2071843,18.915558,6.5971384,-12.849871,5.4212475,2,18,feedback
17.392057,-6.7471557,-6.126094,-7.0089,1.1925306,2,18,planning
-25.18606,-0.42719102,16.08547,9.520561,8.6196575,2,19,baseline
12.451997,6.8112135,10.994076,-6.278248,6.3509617,2,19,feedback
19.925596,4.5456967,-37.282116,6.577199,-1.0849981,2,19,planning
-32.710938,6.0516753,14.760326,21.104069,8.409202,2,20,baseline
-1.5933492,11.934301,6.313388,-1.1723716,11.663092,2,20,feedback
0.09524417,1.6057954,6.0160275,-12.371565,-9.019093,2,20,planning
-20.034475,16.559624,14.042911,-6.225467,11.043505,2,21,baseline
-27.430025,5.0162077,5.79324,-11.460522,2.174593,2,21,feedback
26.455778,-10.758136,-10.767048,-2.1715522,-1.7345171,2,21,planning
-11.695144,20.900017,11.783068,5.868485,1.5549641,2,22,baseline
6.029063,8.810426,8.9812975,-8.708612,8.784857,2,22,feedback
-4.2918477,-22.223206,11.236387,-9.553247,4.0760593,2,22,planning
-16.773903,6.311714,18.22399,10.161021,11.775978,2,23,baseline
9.535654,1.6528542,9.323422,-4.75925,5.4534297,2,23,feedback
18.726124,2.2755756,7.631822,-5.9271755,-5.3123536,2,23,planning
-26.325178,0.52131724,14.74294,3.3675122,5.418663,2,24,baseline
2.638711,13.622931,10.278733,-9.099122,8.009071,2,24,feedback
5.4936466,3.164151,1.1801178,-8.766926,0.15522838,2,24,planning
-19.675867,4.822932,17.82338,8.255562,8.915601,2,25,baseline
10.4194145,-0.5981263,8.045808,-3.259136,5.7799635,2,25,feedback
10.416752,-0.3194677,6.83339,-10.689516,-4.9933343,2,25,planning
-41.271614,8.440552,20.065895,6.3927565,9.776842,2,26,baseline
10.603139,16.690205,9.094532,-4.0514555,4.245848,2,26,feedback
